Datum;Grupp;Serie;Värde
2023-05-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,43
2023-05-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,401
2023-05-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,443
2023-05-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,495
2023-05-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,545
2023-05-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,474
2023-05-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,414
2023-06-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,336
2023-06-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,425
2023-06-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,461
2023-06-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,497
2023-06-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,465
2023-06-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,458
2023-06-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,395
2023-06-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,42
2023-06-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,509
2023-06-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,556
2023-06-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,591
2023-06-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,623
2023-06-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,59
2023-06-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,644
2023-06-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,759
2023-06-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,639
2023-06-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,637
2023-06-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,629
2023-06-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,689
2023-06-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,655
2023-07-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,653
2023-07-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,657
2023-07-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,615
2023-07-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,759
2023-07-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,797
2023-07-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,845
2023-07-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,824
2023-07-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,852
2023-07-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,676
2023-07-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,74
2023-07-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,669
2023-07-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,516
2023-07-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,522
2023-07-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,564
2023-07-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,577
2023-07-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,523
2023-07-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,528
2023-07-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,605
2023-07-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,60
2023-07-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,636
2023-07-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,593
2023-08-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,678
2023-08-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,607
2023-08-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,685
2023-08-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,77
2023-08-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,746
2023-08-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,657
2023-08-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,714
2023-08-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,724
2023-08-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,792
2023-08-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,843
2023-08-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,882
2023-08-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,882
2023-08-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,92
2023-08-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,892
2023-08-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,965
2023-08-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,976
2023-08-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,849
2023-08-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,846
2023-08-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,919
2023-08-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,918
2023-08-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,857
2023-08-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,857
2023-08-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,806
2023-09-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,801
2023-09-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,86
2023-09-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,895
2023-09-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,90
2023-09-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,901
2023-09-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,939
2023-09-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,92
2023-09-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,90
2023-09-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,902
2023-09-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,863
2023-09-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,895
2023-09-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,935
2023-09-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,963
2023-09-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,929
2023-09-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,98
2023-09-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,99
2023-09-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,055
2023-09-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,044
2023-09-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,984
2023-09-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,124
2023-09-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,983
2023-10-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,034
2023-10-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,067
2023-10-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,07
2023-10-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,014
2023-10-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,09
2023-10-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,97
2023-10-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,947
2023-10-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,908
2023-10-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,939
2023-10-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,95
2023-10-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,988
2023-10-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,038
2023-10-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,033
2023-10-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,062
2023-10-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,081
2023-10-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,055
2023-10-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,009
2023-10-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,048
2023-10-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,01
2023-10-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;3,004
2023-10-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,968
2023-10-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,931
2023-11-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,906
2023-11-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,892
2023-11-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,899
2023-11-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,858
2023-11-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,795
2023-11-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,802
2023-11-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,852
2023-11-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,838
2023-11-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,874
2023-11-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,712
2023-11-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,708
2023-11-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,685
2023-11-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,667
2023-11-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,669
2023-11-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,685
2023-11-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,671
2023-11-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,724
2023-11-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,759
2023-11-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,64
2023-11-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,627
2023-11-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,512
2023-11-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,584
2023-12-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,473
2023-12-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,397
2023-12-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,317
2023-12-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,32
2023-12-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,286
2023-12-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,39
2023-12-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,331
2023-12-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,292
2023-12-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,287
2023-12-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,14
2023-12-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,09
2023-12-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,052
2023-12-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,003
2023-12-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;1,925
2023-12-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;1,951
2023-12-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;1,949
2023-12-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;1,917
2023-12-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;1,956
2023-12-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;1,976
2024-01-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,00
2024-01-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,00
2024-01-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,07
2024-01-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,131
2024-01-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,151
2024-01-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,169
2024-01-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,199
2024-01-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,17
2024-01-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,055
2024-01-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,119
2024-01-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,087
2024-01-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,195
2024-01-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,229
2024-01-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,246
2024-01-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,185
2024-01-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,236
2024-01-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,263
2024-01-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,216
2024-01-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,258
2024-01-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 7 år;2,219
